"1","0900","1830","mon","mo"
"2","0900","1830","tue","tu"
"3","0900","1830","wed","we"
"4","0900","1830","thu","th"
"5","0900","1830","fri","fr"
"6","0830","1800","sat","sa"
"7","0930","1600","sun","su"
